Variable,Group_By,Group_Levels,N,Mean,SD,SE,Min,Max,CI_Lower,CI_Upper
Elongasi,CMC x PVA x Plasticizer,2_1_Gliserol,3,139.4814814814815,18.73180873370786,10.814814814814817,128.66666666666666,161.11111111111111,118.28444444444446,160.67851851851853
Elongasi,CMC x PVA x Plasticizer,2_2_Gliserol,3,50.22222222222222,7.263131997957429,4.193371214180506,42.55555555555555,56.99999999999999,42.00321464242843,58.44122980201601
Elongasi,CMC x PVA x Plasticizer,2_2_Sorbitol,3,62.55555555555555,8.194397363329909,4.731037523565282,54.77777777777777,71.11111111111111,53.282722009367596,71.82838910174351
Elongasi,CMC x PVA x Plasticizer,2_3_Gliserol,3,94.40740740740739,20.346484312242065,11.747048194735454,72.88888888888889,113.33333333333331,71.38319294572591,117.43162186908887
Elongasi,CMC x PVA x Plasticizer,2_3_Sorbitol,3,139.8148148148148,28.667169102688533,16.550997798341747,114.0,170.66666666666666,107.37485913006498,172.25477049956464
Elongasi,CMC x PVA x Plasticizer,3_1_Gliserol,3,63.81481481481481,27.222524563702745,15.716931884874981,36.666666666666664,91.11111111111111,33.009628320459846,94.62000130916977
Elongasi,CMC x PVA x Plasticizer,3_1_Sorbitol,3,72.03703703703704,31.907531007262595,18.42182161621939,40.77777777777778,104.55555555555556,35.93026666924703,108.14380740482704
Elongasi,CMC x PVA x Plasticizer,3_2_Gliserol,3,40.11111111111111,9.720158511129409,5.611936132966396,28.88888888888889,45.888888888888886,29.11171629049697,51.11050593172524
Elongasi,CMC x PVA x Plasticizer,3_2_Sorbitol,3,66.85185185185185,13.190125998955153,7.6153227961418395,55.77777777777778,81.44444444444444,51.92581917141384,81.77788453228985
Elongasi,CMC x PVA x Plasticizer,3_3_Gliserol,3,57.40740740740741,7.064371861265426,4.078616995757211,53.0,65.55555555555556,49.41331809572328,65.40149671909154
Elongasi,CMC x PVA x Plasticizer,3_3_Sorbitol,3,104.85185185185185,38.2327720152107,22.07370121484749,66.11111111111111,142.55555555555557,61.58739747075077,148.11630623295292
